901.18, 3610.17, 72.77
834.73, 3118.82, 53.58
891.13, 3088.24, 49.59
4354.46, 718.23, 34.52
1617.35, 1572.19, 64.11
3479.53, 804.03, 24.84
1307.85, 1966.03, 63.10
4377.17, 715.03, 33.91
4207.23, 787.70, 27.83
712.03, 3951.06, 64.36
1153.09, 2102.72, 63.39
1362.12, 1964.58, 44.37
2806.30, 998.47, 33.14
2626.59, 952.47, 53.93
3893.85, 697.04, 45.81
1631.78, 1514.49, 36.23
1566.42, 1735.13, 39.57
3091.22, 778.93, 27.08
788.05, 3761.35, 77.35
2379.68, 1161.44, 29.53
750.06, 3789.38, 78.42
808.15, 3211.23, 75.94
2152.71, 1375.72, 58.19
4390.46, 693.08, 44.45
3324.85, 801.22, 34.41
950.02, 4285.02, 55.74
3259.82, 757.57, 31.64
4234.00, 778.24, 20.72
3138.35, 757.04, 49.88
3730.80, 689.13, 22.56
1738.16, 1391.53, 42.64
2368.02, 1245.25, 54.16
1509.49, 1856.29, 54.55
1460.20, 1901.23, 44.32
4219.27, 802.98, 39.79
1094.26, 2552.25, 45.42
2187.15, 1366.18, 61.07
3985.77, 802.44, 39.74
3160.34, 777.84, 38.88
3963.53, 755.16, 19.09
3660.72, 716.01, 48.93
3901.51, 703.38, 45.27
1394.53, 1923.56, 58.56
1034.22, 2919.51, 46.13
2803.37, 994.93, 53.79
882.87, 3600.20, 51.45
954.61, 4177.13, 81.91
752.03, 3821.31, 67.96
3977.56, 761.30, 21.54
679.92, 3936.53, 71.53
1523.55, 1832.56, 43.92
2746.75, 1005.58, 37.87
1643.08, 1533.04, 59.20
4079.51, 840.63, 26.11
4538.96, 757.66, 31.14
2968.31, 875.12, 51.32
3221.73, 777.02, 31.04
2618.08, 943.77, 44.14
1767.68, 1377.95, 58.47
1706.53, 1433.52, 59.39
2433.16, 969.86, 58.23
832.07, 3291.25, 52.68
1206.69, 2017.95, 58.13
3105.71, 789.89, 47.91
1076.15, 2684.70, 71.14
2561.15, 951.65, 31.01
3958.27, 771.56, 42.17
2381.75, 1140.33, 59.30
2139.33, 1376.78, 35.55
1297.39, 1967.86, 60.29
1092.79, 2768.75, 42.83
1585.10, 1604.79, 45.88
1174.22, 2221.91, 40.25
1250.61, 1989.47, 46.84
2406.76, 1088.87, 37.71
1076.79, 2673.31, 71.83
968.15, 4266.10, 53.24
1081.41, 2783.87, 48.66
842.87, 3701.71, 56.53
719.52, 3977.38, 77.96
2435.86, 955.02, 32.34
923.34, 3026.68, 63.79
715.44, 3969.65, 76.98
907.12, 3604.83, 66.18
1572.23, 1640.96, 48.02
3362.09, 806.57, 28.36
2948.54, 903.07, 31.19
1636.62, 1490.74, 49.34
1100.05, 2794.11, 71.32
4004.40, 785.52, 23.94
3758.19, 658.67, 33.93
832.57, 3158.38, 46.74
2418.23, 1043.59, 37.21
681.84, 3920.48, 74.80
4500.51, 735.47, 19.92
3374.25, 803.46, 51.04
1523.23, 1812.04, 65.98
